text,keywords
"本文 从 气候 角度 探讨 唐代 以 长安 为 都城 、 以 洛阳 为 陪都 的 缘由 . 唐代 由于 气候 温暖 湿润 , 降水量 增大 , 水灾 增多 . 洛阳 因为 经度 地带性 作用 、 降雨 季节 分配 不均 及 洛阳 河流 的 特殊 情况 , 使得 水灾 情况 比 长安 更 严重 : 一是 降水量 大 、 水灾 次数 多 , 二是 水势 大 、 灾情 重 . 尽管 唐 政府 注意 治水 修 堤坝 , 但 中桥 被 冲毁 、 雨水 断路 乃至 宫城 被淹 之事 仍 屡屡 发生 . 长安 虽然 旱灾 较 洛阳 严重 , 但 水灾 对 都城 的 危害 更 直接 、 更 严重 , 灭顶之灾 的 威胁 使 洛阳 不宜 作 都城 , 所以 建都 长安 .",气候_唐代_长安_洛阳_都城_水灾
针对 生物质 气化 过程 的 复杂 特性 ， 提出 一种 基于 信息熵 的 生物质 气化炉 温度 预测 方法 。 首先 ， 该 模型 利用 灰色 过程 神经网络 模型 及 预测 模型 对 生物质 气化炉 的 温度 分别 进行 预测 ， 通过 使用 信息熵 法 确定 预测 子 模型 的 加权 系数 ； 然后 把 两个 子 模型 进行 加权 集成 ， 从而 得到 更加 准确 的 炉温 预测 模型 ， 确保 了 生物质 气化炉 温度 的 稳定 控制 。 仿真 效果 表明 了 该 方法 的 有效性 。,生物质_气化炉_炉温_信息熵
玉米 作为 常见 的 一种 农作物 ， 改进 其 种植 技术 ， 可以 有效 提高 种植 产量 ， 改善 玉米 品种 ， 从而 使 玉米 的 经济 价值 得到 显著 提升 。 从 玉米 种植 的 角度 入手 ， 论述 了 各个环节 的 种植 要点 ， 分析 了 玉米 单倍体 高效 栽培技术 的 实际 应用 。,玉米_单倍体_栽培技术
"论文 从 城市规划 的 角度 , 以 实证 分析 结合 相关 理论 , 从 城市选址 、 规划 布局 及 人居 环境 三 方面 进行 论证 , 提出 西方 城市规划 具有 理性 “ 天人合一 ” 的 传统 . 将 中 西方 “ 天人合一 ” 观 进行 比较 , 提出 西方 理性 的 “ 天人合一 ” 观对 天人关系 的 诠释 具有 一定 的 逻辑性 和 合理性 , 能 更好 地 指导 人们 掌握 自然规律 , 探索 科学 真理 . 中 西方 “ 天人合一 ” 观 各有特点 , 优势互补 , 提出 应 树立 辩证 的 “ 天人合一 ” 观 , 以 应对 “ 生态 文明 ” 时代 的 机遇 和 挑战 .",西方_城市规划_天人合一_传统
"法治 与 德治 相结合 , 虽 已 确定 为 建设 我国 社会主义 法治 国家 所 坚持 的 重要 原则 , 但 在 学界 对 法治 与 德治 相结合 的 正当性 仍 有 不同 程度 的 分歧 与 存疑 . 因 之 , 法治 与 德治 相结合 正当性 的 证成 , 则 是 推进 我国 法治 社会 建设 、 促进 社会 全面 转型 亟需 深化 研究 的 一个 重要 的 理论 与 实践 问题 . 本文 从 法律 与 道德 价值 的 同源性 与 交叉性 、 法律 与 道德规范 的 同宗 性 与 交叠 性 、 法律 与 道德 功能 的 独特性 与 互补性 , 立论 法治 与 德治 相结合 原则 正当性 的 理论 基础 .",法治_德治_正当性
"对 北京地区 58 所 普通高校 体育场馆 的 数量 、 类型 和 面积 进行 调查 , 结果 发现 北京地区 普通高校 体育场馆 数量 严重不足 、 建造 标准 高 ; 不同 规模 的 学校 , 其 体育场馆 拥有量 有 显著 差异 , 而 体育场馆 配备 率 无 显著 差异 ; 不同 类别 的 学校 , 其 体育场馆 配备 率 无 显著 差异 . 探寻 导致 北京 普通高校 体育场馆 现状 的 原因 并 提出 建设性 的 意见 .",普通高校_体育场馆_北京
"从 我国 封建社会 妇女地位 的 变化 与 缠足 的 发展 透析 缠足 这一 社会 行为 , 对 我国 传统 文化 的 礼教 思想 以及 哲学 审美观 等 相关 思想 要素 进行 分析 . 认为 我国 女性 地位 的 下降 、 封建社会 男尊女卑 思想 等 导致 了 缠足 现象 的 出现 , 缠足 是 我国 "" 性 文化 "" 的 隐喻 方式 之一 , 它 体现 了 我国 古代 "" 文质彬彬 "" 的 哲学 审美 思想 , 是 在 封建礼教 制度 影响 下 产生 的 一种 畸形 社会 行为 , 成为 当时 社会 评价 女性 审美 形态 的 首要 标准 , 成为 女人 甚至 一个 家族 社会 地位 的 象征 .",缠足_思想_礼教_审美
园林绿化 是 城市 建设 的 重要 组成部分 之一 ， 是 指 在 一定 地域 上 运用 工程技术 与 艺术 表现 手段 ， 通过 对 地形 的 改造 、 花草 木石 的 运用 、 营造 建筑 、 水体 等 途径 ， 按照 关学 规律 ， 科学 地 创造 出 提供 给 人们 赏玩 和 休憩 的 境域 。 本文 通过 对 园林绿化 的 艺术化 发展 的 条件 、 设计 思路 以及 具体措施 的 研究 分析 ， 简述 了 园林绿化 的 艺术化 发展 之 路 。,园林绿化_艺术化_发展
"清末 民初 , 严复 与 日本首相 伊藤博文 是 留英 同学 的 传闻 开始 出现 , 其 内容 和 细节 在 流传 中 愈益 翔实 . 1990 年代 严复 一些 未刊 书信 面世 , 在 < 致 梁启超 > 一函中 , 严 自称 留英 期间 与 伊藤博文 同窗 数载 , 回国 后 的 待遇 、 命运 则 大相径庭 . 尽管 该函 两个 标点 本 的 识读 有 一定 差异 ① , 但 考查 这 一时期 严 、 梁 的 言行 、 交往 、 境遇 , 其 内容 有 真实性 , 不能 简单 认定 为 伪 , 何况 传闻 的 出现 时间 远 早于 此函 . 依据 传播学 原理 判断 , "" 同学 说 "" 的 始作俑者 可能 就是 严复 本人 .",严复_伊藤博文_同学
"黑龙江省 是 民族 边疆 省区 之一 , 少数民族 人口 问题 研究 是 民族学 中 一个 重要 组成部分 , 本文 对 建国以来 黑龙江省 少数民族 人口 变化 、 特点 作 了 系统阐述 和 对比 分析 .",黑龙江省_少数民族_人口
"本文 系统分析 了 男女平等 基本国策 的 内涵 和 特点 、 政策 出台 的 时代背景 和 理论 基础 、 与 社会 可 持续 发展 战略 的 重要 关系 以及 实现 男女平等 基本国策 的 保障机制 , 指出 男女平等 基本国策 对 实现 两性 协调 发展 , 促进 社会 全面进步 , 具有 深远 的 历史 意义 和 重要 的 现实意义 .",男女平等_基本国策
"植物 景观 的 搭配 , 就是 利用 我们 需要 的 相关 植物 材料 , 使 之 满足 园林 综合 功能 的 发挥 需要 及 植物 生态 习性 的 需要 , 当然 还要 与 园林 的 艺术 审美 要求 相结合 , 并 在 此基础 上 进行 合理 的 搭配 , 使 之 组成 一个 稳定 的 栽培 群落 , 从而 创造 出 令人 心旷神怡 的 园林景观 .",园林_植物_景观_搭配
摘要 ： 通过 对肃 南县 经济林 发展 现状 的 分析 ， 提出 当前 该县 经济林 发展 中 存在 的 主要 问题 ， 并 结合 退耕还林 后续 产业 发展 提出 该县 经济林 发展 的 对策 和 建议 。,经济林_发展_对策
"综述 了 有机硅 改性 环氧树脂 增韧 的 主要 方法 及 增韧 机理 ; 主要 从 硅橡胶 改性 环氧树脂 增韧 、 聚硅氧烷 改性 环氧树脂 增韧 、 共聚 改性 环氧树脂 增韧 3 个 方面 介绍 了 有机硅 改性 环氧树脂 增韧 的 研究 现状 , 并 介绍 了 近期 进展 , 展望 了 有机硅 改性 环氧树脂 的 发展趋势 .",有机硅_改性_环氧树脂_增韧
声境 作为 景观设计 的 重要 组成部分 ， 对 融入 于 整个 设计 过程 有着 非凡 的 意义 。 本文 运用 环境 心理学 、 园林美学 、 建筑声学 及 色彩 的 相关 理论 ， 并 对 以往 的 文献资料 进行 归纳 总结 ， 初步 研究 了 园林 中 的 声境 ； 以此 为 指导 开展 了 相关 类型 园林 绿地 的 声境 调查 ， 为 其 园林 声境 的 设计 提供 一定 的 理论 和 实践 基础 。,园林_设计_声境
"根据 鞍钢 高炉 大型化 的 实践 , 就 我国 大型 高炉 建设 中 的 自主 创新 问题 进行 了 阐述 . 认为 , 在 大型 高炉 建设 或 大修 改造 中 , 应该 通过 自主 创新 , 努力提高 技术装备 水平 , 节能 减排 , 降低 建设 投资 .",高炉_大型化_技术装备
"综述 了 微生物 来源 的 酶制剂 在 食品工业 各 领域 中 的 应用 以及 酶制剂 应用 的 安全 标准 和 工业化生产 的 安全卫生 管理 , 并 对 酶制剂 在 食品工业 中 的 发展 方向 和 安全 问题 进行 了 讨论 .",酶制剂_食品工业_应用_安全
利用 浙江省 60 多年 来 森林资源 监测数据 ， 采用 极值 法 和 马尔可夫 转移 矩阵 法 ， 对 浙江省 林地 面积 进行 分析 和 预测 。 结果表明 ， 林地 变化 具有 明显 的 阶段性 ， 建国 后 至 改革开放 前 （ 1949 － 1978 年 ） ， 浙江省 林地 资源 波动 较大 ； 改革开放 后 到 2006 年 （ 1979 － 2006 年 ） ， 林地 面积 持续增长 ； 近年来 （ 2007 － 2012 年 ） ， 林地 资源 总体 呈现 下降 的 发展趋势 。 对 林地 面积 变化趋势 预测 表明 ， 2014 年 和 2019 年 林地 面积 仍 呈现 逐步 减少 的 态势 。 最后 提出 了 缓解 林地 减少 趋势 的 若干 建议 。,林地_变化_预测_浙江省
"对 摇摆 条件 下 的 层流 流体 进行 理论 分析 . 推导 出 了 摇摆 条件 下 圆管 内 层流 流体 的 速度 和 温度 分布 . 分析 了 摇摆 运动 对 流体 温度 的 影响 . 摇摆 条件 下 , 流体 温度 呈 周期性 波动 , 波动 周期 为 摇摆 周期 的 1 / 2 . 在 管壁 附近 , 温度梯度 很大 . 摇摆 运动 引起 的 附加 力可 改变 圆管 内 的 速度 分布 , 进而 改变 管壁 处 的 温度梯度 增强 传热 .",摇摆_层流_温度
"胡裕树 先生 对 中国 修辞学 研究 的 贡献 主要 体现 在 三个 方面 : 一是 理论 建构 , 对 修辞学 的 性质 、 对象 、 任务 等 所 做 的 深入探讨 , 揭示 了 修辞学 与 相邻 学科 的 关系 , 并 为 语体 风格 做 了 合理 的 学科 定位 ; 二是 总结经验 , 推动 当代 修辞学 的 科学 发展 ; 三是 重视 方法 , 对 辩证 的 方法 、 交叉 的 方法 和 动态 的 方法 等 都 有 科学分析 .",胡裕树_修辞学_语体
"通过 对 体育 公园 春季 观赏植物 种类 、 配比 、 花色 、 物候 期等 的 调查 , 并 对 公园 内 的 主要 植物群落 景现 模式 进行 了 调研 , 总结 出 了 体育 公园 春季 观赏植物 的 主要 配置 模式 和 空间 类型 , 为 植物群落 景观 的 后续 研究 提供 了 可 借鉴 的 理论 和 方法 , 并 对 今后 公园 景观 的 设计 和 营建 起到 一定 的 指导作用 .",公园_景观
"社会主义 市场经济 在 中国 相继 经历 了 萌芽 、 受挫 、 恢复 探索 、 理论 形成 、 体制 建立 、 完善 成熟 等 六个 发展 阶段 . 中国共产党 在 1956 年 完成 三大 改造 之后 就 开始 了 这 一 探索 过程 , 毛泽东 等 第一代 领导集体 对 社会主义 市场经济 的 探索 是 中国 社会主义 市场经济 的 萌芽 阶段 , 所 取得 的 成果 是 邓小平 经济 理论 的 源头 和 起点 ; 从 "" 计划经济 为主 , 市场调节 为辅 "" 到 尝试 "" 计划 与 市场 内在 统一 "" 的 社会主义 有 计划 商品 经济体制 , 再 到 建立 适应 社会主义 有 计划 商品经济 发展 的 、 计划经济 和 市场调节 相结合 直到 社会主义 市场经济 的 经济体制 和 运行机制 , 中国共产党 对 社会主义 市场经济 的 认识 日益 深化 , 我国 经济体制 改革 在 理论 和 实践 上 取得 重大突破 和 进展 . 中国 社会主义 市场经济 的 发展 过程 , 说明 了 市场经济 是 人类文明 的 重要 成果 , 是 经济 发展 不可逾越 的 客观规律 .",中国_社会主义_市场经济_发展_阶段
"通过 对屏 南宜洋 鸳鸯 猕猴 自然保护区 自然 条件 、 生态旅游 资源 概况 及其 特色 、 生态旅游 开发 中 存在 问题 分析 , 探讨 了 该 自然保护区 发展 生态旅游 的 对策 和 措施 .",自然保护区_生态旅游_对策
"目的   探索 口 内径 路 摘除 下颌骨 巨大 囊肿 的 治疗 作用 及其 美学 效果 . 方法   临床 经口 内作 手术 切口 , 治疗 12 例 下颌骨 升支 - 角部 和 升支 - 角部 - 体部 的 巨大 囊肿 , 通过 复诊 观察 手术 效果 、 囊 腔骨 生长 情况 、 张口 度 、 面部 反应 以及 表情 变化 . 结果 随访 6 ～ 12 月 , 12 例 患者 中 , 11 例 伤口 Ⅰ 期 愈合 , 1 例 磨牙 区 伤口 裂开 , 但 未 发生 感染 , 经 换药 痊愈 . 1 例 面部 肿胀 未 完全 消退 , 余例 面部 对称 , 张口 度 正常 , 表情 展现 良好 . 结论   口 内径 路 摘除 下颌骨 囊肿 具有 方法   简单 、 创伤 小 、 治疗 效果 良好 、 避免 颌面部 瘢痕 和 面神经 损伤 等 优点 , 有 较 高 的 美学 价值 .",下颌骨_囊肿_治疗_美学
"麻将 具有 独特 的 文化 符号 的 含义 , 而 麻将 文化 的 形成 与 历史背景 和 社会变革 有着 密切 的 关联 . 麻将 在 中国 和 在 日本 的 发展 差异 很大 , 也 是 一个 发人深省 的 问题 , 折射出 国民性 里面 的 某些 东西 . 文章 采用 历史 研究 与 文化 人类学 相结合 的 方法 , 立足于 麻将 的 起源 和 在 日本 的 传播 进行 分析 论证 , 并 描画 出 这种 古代 游戏 在 如今 中国 和 日本 的 开展 情况 .",中国_日本_麻将_文化
羽扇豆 为 羽扇豆 属 的 多年生 草本植物 ， 在 植物 的 研究 领域 它 是 一种 很 重要 的 模式 植物 ， 已 成为 当今 城市 装饰 的 宠儿 。 本 试验 充分利用 羽扇豆 对 光周期 的 敏感性 ， 采用 光周期 调控 措施 ， 对 其 营养生长 及 生殖 生长 的 情况 进行 系统 的 观测 。 具体办法 实施 采用 2 种 措施 ， 第 1 种为 长 日照 ， 利用 白 灯泡 每日 2 ： 00 ～ 6 ： 00 补光 ， 第 2 种为 短 日照 处理 ， 利用 遮光 补 每日 17 ： 30 — 8 ： 30 遮光 。 试验 过程 中 ， 外部 形态 特征 要 观测 其 高度 ， 真 叶片 数 及冠 幅 。 从而 更 充分 更 系统 的 掌握 羽扇豆 的 生长 规律 ， 有效 控制 其 花期 的 长短 。,羽扇豆_光周期
"在 刑事诉讼 中 , 证人 出庭作证 是 刑事 证据 制度 的 重要 组成部分 , 是 法庭 审判 中 查明 案件 真实情况 的 关键环节 . 但是 , 在 我国 , 证人 出庭作证 的 占 应当 出庭作证 的 比例 很 低 , 影响 了 司法公正 . 该文 在 分析 原因 的 基础 上 , 提出 了 相应 的 对策 .",证人_出庭作证
"  在 杂志 创刊 后 的 一段时间 内 , 我 参加 过 一些 辅助性 的 工作 . 后来 不 分管 了 , 再 后来 离所 了 , 但 至今 仍然 关心 它 . 今天 我 想 以 一个 读者 的 身份 , 说 一下 对 杂志 的 看法 . 我 的 看法 , 概括地说 就是 : 这是 一本 一身正气 的 严肃 的 史学 学术刊物 .",史学_学术刊物_辅助性_身份_读者
"  肺炎球菌 肺炎 是 - 种 常见病 , 近年 由于 抗菌 药物 的 广泛应用 , 临床 上以 轻型 或 不 典型 者 较 常见 , 多数 预后 良好 . 科学 地 无偿献血 不会 导致 该病 的 发生 , 就 所查 文献 , 也 未 见 类似 报道 . 但是 , 如果 对 献血 前 的 咨询 不 严格 , 献血 后 的 服务 不 重视 , 就 有 可能 成为 该病 发生 的 - 个 间接 诱因 . 本例 病例 虽属 个案 , 但 其 发生 的 意义 不容忽视 .",无偿献血_肺炎_肺炎球菌
"短信 引发 的 矛盾 冲突 实质 上 是 言论自由 与 政府 的 冲突 . 基于 政府 是 公民 言论自由 的 当然 对象 , 政府 是 公民 言论自由 的 义务 主体 之一 , 政府 自觉 促使 公民 自觉 的 实现 , 自觉 是 法治 政府 的 素质 要求 等等 原因 , "" 自觉 "" 可谓 是 法治 政府 的 必须 , 是 尊重 和 保障 公民 言论自由 的 必要 . 自觉 是 宽容 、 自省 、 自理 和 积极 指引 . 在 责任感 的 驱使 和 规则 的 约束 下 , 政府 应 自觉 承认 言论自由 存在 的 意义 , 自觉 克制 敌视 和 恐惧心理 , 鼓励 言论 竞争 取代 压制 言论自由 , 自觉 地 处理 好 政府 与 政府 官员 、 官员 私欲 与 公民权利 的 关系 , 自觉 为 言论自由 提供 保障 .",政府_言论自由_自觉
"  < 灵宝 度人经 > 共 61 卷 . 卷 一为 本经 , 余卷 为 敷衍 经文 . 全 经由 < 道君 前言 > 、 < 元始 洞玄 > 、 < 元 洞玉历 > 、 < 道君 中序 > 、 < 元始 灵书 > 、 < 道君 后序 > 和 < 太极 真人 颂 > 等 章节 构成 , 其 内容 为 演说 科仪 、 斋法 、 教戒 和 缘起 等 . < 元始 灵书 > 有 上 、 中 、 下 三篇 . < 元始 灵书 > 的 上 、 下篇 和 < 太极 真人 颂 > 早已 亡 轶 . 有 资料 显示 , < 元始 灵书 > 下篇 和 < 太极 真人 颂 > 在 真人 徐来 勒 传授 葛玄 经文 时 犹存 , 后 因 兵荒马乱 , 到 郑思远 传授 葛洪 经文 时 , 二者 已 渺无踪迹 可寻 .",灵宝_太极_经文_度人经_资料_演说_显示_构成
